cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
01/01/2006 19:40,3514 37TH ST,6,6A        ,1041,459 PC  BURGLARY VEHICLE,2299,38.54242302,-121.4674602
01/01/2006 19:59,227 JIBBOOM ST,3,3A        ,721,484 PC   PETTY THEFT/INSIDE,2308,38.59572389,-121.5050785
01/01/2006 20:00,78 REDWOOD AVE,2,2C        ,601,10851(A)VC TAKE VEH W/O OWNER,2404,38.609884,-121.46479
01/01/2006 20:00,3311 LONG BRANCH CT,1,1B        ,401,459 PC  BURGLARY VEHICLE,2299,38.62798992,-121.5092581
01/01/2006 20:00,1601 ARDEN WAY,2,2C        ,618,459 PC  BURGLARY VEHICLE,2299,38.60240036,-121.4295032
01/01/2006 20:00,1701 13TH ST,3,3A        ,765,TELEPEST -I RPT,7000,38.57117547,-121.4924504
01/01/2006 20:05,7770 52ND AVE,6,6C        ,1445,459 PC  BURGLARY RESIDENCE,2204,38.50482198,-121.4112131
01/01/2006 20:30,2621 STONECREEK DR,1,1B        ,435,THREATS - I RPT,7000,38.61328867,-121.494681
01/01/2006 20:40,EL CAMINO AVE / GROVE AVE,2,2C        ,551,TOWED/STORED VEHICLE,7000,38.61112465,-121.4593596
01/01/2006 20:49,3200 TRUXEL RD,1,1C        ,414,THREATS - I RPT,7000,38.62581805,-121.4971301
01/01/2006 21:00,2540 VENTURE OAKS WAY,1,1B        ,442,10851(A)VC TAKE VEH W/O OWNER,2404,38.61102318,-121.5119472
01/01/2006 21:00,1732 ELDRIDGE AVE,2,2B        ,556,487(A) GRAND THEFT-INSIDE,2308,38.62266231,-121.4260893
01/01/2006 21:10,23RD ST / Q ST,3,3B        ,767,20001(A) VC HIT/RUN INJ/DEATH,5401,38.56788759,-121.4792459
01/01/2006 21:11,NORTHGATE BLVD / ROSIN CT,1,1C        ,409,20002(A) HIT/RUN,5401,38.63659439,-121.4763493
01/01/2006 21:15,5530 STOCKTON BLVD,6,6B        ,1084,12020(A)(4) PC DIRK/DAGGER,5212,38.52654807,-121.4434066
01/01/2006 21:33,FRANKLIN BLVD / FLORIN RD,5,5B        ,1359,20001(A) VC HIT/RUN INJ/DEATH,5401,38.49601155,-121.4592772
01/01/2006 22:00,1609 BOWLING GREEN DR,2,2C        ,606,10851(A)VC TAKE VEH W/O OWNER,2404,38.60311006,-121.4269745
01/01/2006 22:00,1422 BREWERTON DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61589867,-121.4924786
01/01/2006 22:00,2000 DEL PASO BLVD,2,2C        ,603,11364 HS POSS DRUG PARAPH,3599,38.60880668,-121.4528434
01/01/2006 22:00,MCGLASHAN ST / PERRY AVE,6,6B        ,1084,20002(A) HIT/RUN,5401,38.53137433,-121.4506403
01/01/2006 22:00,PERRY AVE / 46TH ST,6,6B        ,1084,20002(A) HIT/RUN,5401,38.5313798,-121.4523742
01/01/2006 22:00,8552 ERINBROOK WAY,3,3C        ,899,459 PC  BURGLARY VEHICLE,2299,38.56165546,-121.3880115
01/01/2006 22:00,4100 NORTHGATE BLVD,1,1C        ,309,459 PC  BURGLARY VEHICLE,2299,38.64316291,-121.4745819
01/01/2006 22:00,7901 34TH AVE,6,6C        ,1405,594(B)(2)(A) VANDALISM/ -$400,2999,38.52225475,-121.4114993
01/01/2006 22:10,630 JESSIE AVE,2,2A        ,233,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.64390931,-121.4507882
01/01/2006 22:28,4 WAYNE CT,6,6C        ,1409,VANDALISM - I RPT,7000,38.51585237,-121.3675001
01/01/2006 22:30,3800 STOCKTON BLVD,6,6A        ,1053,10851(A)VC TAKE VEH W/O OWNER,2404,38.54020494,-121.4505653
01/01/2006 22:30,5907 BAMFORD DR,5,5C        ,1623,11364 HS POSS DRUG PARAPH,3599,38.47226256,-121.4336162
01/01/2006 22:30,5425 RIO LINDA BLVD,2,2A        ,203,10851(A)VC TAKE VEH W/O OWNER,2404,38.66757714,-121.4538176
01/01/2006 22:36,2ND ST / I ST,3,3M        ,731,243(D) PC BATT/CIVILIAN W/INJ,1315,38.5842425,-121.5036468
01/01/2006 22:45,23RD ST / J ST,3,3B        ,737,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.57562427,-121.4758978
01/01/2006 22:54,2116 MABRY DR,1,1A        ,104,THREATS - I RPT,7000,38.67667622,-121.5088422
01/01/2006 23:00,1906 BOWLING GREEN DR,2,2C        ,606,242 PC  BATTERY CIVILIAN,1313,38.60667473,-121.4226379
01/01/2006 23:00,330 U ST,3,3A        ,782,487(A) PC GRAND THEFT,2303,38.57016732,-121.5069731
01/01/2006 23:05,PRINCETON ST / GLENROSE AVE,2,2C        ,567,10851 VC AUTO THEFT LOCATE,2404,38.61472939,-121.4300065
01/01/2006 23:14,INDIANA AVE / NORTHGATE BLVD,1,1C        ,429,20001(A) VC HIT/RUN INJ/DEATH,5401,38.61935446,-121.4755343
01/01/2006 23:16,LEXINGTON ST / FRIENZA AVE,2,2B        ,564,10851 VC AUTO THEFT LOCATE,2404,38.61292672,-121.4415704
01/01/2006 23:20,65 BRENTFORD CIR,5,5C        ,1635,10851(A)VC TAKE VEH W/O OWNER,2404,38.46292264,-121.4284026
01/01/2006 23:30,VALLEY HI DR / CENTER PKWY,5,5B        ,1623,TOWED/STORED VEH-14602.6,7000,38.46377975,-121.4312631
01/01/2006 23:45,34TH ST / Y ST,6,6A        ,1002,ROBBERY - I RPT,7000,38.5550754,-121.4684533
01/01/2006 23:45,13TH ST / G ST,3,3A        ,725,459 PC  BURGLARY VEHICLE,2299,38.58245172,-121.4877874
01/01/2006 23:59,1311 63RD ST,3,3C        ,847,459 PC  BURGLARY VEHICLE,2299,38.55645223,-121.4289124
01/02/2006 00:00,4911 8TH AVE,6,6B        ,1035,POSS STOLEN VEHICLE- I RPT,7000,38.54470924,-121.4490342
01/02/2006 00:00,3845 SEA FOREST WAY,5,5B        ,1618,487(A) GRAND THEFT-AUTO PARTS,2304,38.4625133,-121.4603514
01/02/2006 00:00,2481 KRAMERIA AVE,1,1A        ,104,459 PC  BURGLARY RESIDENCE,2204,38.67660642,-121.5190467
01/02/2006 00:00,6550 PARK RIVIERA WAY,4,4C        ,1261,594(B)(1)PC  VANDALISM +$400,2999,38.50751789,-121.5477443
01/02/2006 00:01,2531 S ST,3,3B        ,778,594(B)(2)(A) VANDALISM/ -$400,2999,38.56502139,-121.4763254
01/02/2006 00:01,6730 4TH AVE,6,6C        ,1111,484 PC  PETTY THEFT AUTO PART,2304,38.54783739,-121.4243203
01/02/2006 00:01,200 BICENTENNIAL CIR,3,3C        ,1102,594(B)(2)(A) VANDALISM/ -$400,2999,38.55137298,-121.4061503
01/02/2006 00:01,2311 RIVER PLAZA DR,1,1B        ,440,459 PC  BURGLARY VEHICLE,2299,38.60824476,-121.5192803
01/02/2006 00:01,3251 SAN JOSE WAY,6,6A        ,1032,484 PC  PETTY THEFT/ OUTSIDE,2309,38.54468278,-121.4591392
01/02/2006 00:02,12TH AVE / LISSETTA AVE,6,6A        ,1042,529 PC FALSE PERSONATION,2604,38.54118802,-121.459316
01/02/2006 00:05,3345 MABEL ST,2,2B        ,531,11364 HS POSS DRUG PARAPH,3599,38.62769343,-121.4634451
01/02/2006 00:30,1549 JANRICK AVE,5,5A        ,1501,459 PC  BURGLARY RESIDENCE,2204,38.47687825,-121.5002604
01/02/2006 00:31,4108 WEYMOUTH LN,5,5B        ,1602,VANDALISM - I RPT,7000,38.48227523,-121.4584554
01/02/2006 01:00,621 CLAIRE AVE,2,2A        ,203,459 PC  BURGLARY RESIDENCE,2204,38.66254563,-121.451289
01/02/2006 01:30,930 43RD AVE,4,4C        ,1253,487(A) GRAND THEFT-AUTO PARTS,2304,38.51484622,-121.5249979
01/02/2006 01:38,SAN JUAN RD / BANDON WAY,1,1B        ,401,496(A) RECEIVE STOLEN PROPERTY,2803,38.62743901,-121.5056249
01/02/2006 01:41,24TH ST / TEEKAY WAY,5,5A        ,1504,11357(B)HS POSS -28.5GR MARIJ,3562,38.47663386,-121.4803303
01/02/2006 01:56,BRUCEVILLE RD / CALVINE RD,5,5C        ,1654,TRAFFIC-ACCIDENT-NON INJURY,5400,38.44973707,-121.4180465
01/02/2006 02:00,2912 CAMARILLO DR,1,1C        ,428,FOUND PROPERTY - I RPT,7000,38.61880719,-121.4796125
01/02/2006 02:00,8461 TAMBOR WAY,5,5C        ,1654,594(B)(1)PC  VANDALISM +$400,2999,38.44803746,-121.4078016
01/02/2006 02:19,6421 RIVERSIDE BLVD,4,4C        ,1262,459 PC  BURGLARY BUSINESS,2203,38.51042757,-121.5419071
01/02/2006 03:00,7553 GREENHAVEN DR,4,4C        ,1296,459 PC  BURGLARY VEHICLE,2299,38.48243228,-121.514852
01/02/2006 05:00,35TH ST / BROADWAY,6,6A        ,1013,NON INJ HR/MAIL OUT REPORT,7000,38.55155803,-121.4684935
01/02/2006 06:12,15TH ST / C ST,3,3A        ,715,TOWED/STORED VEHICLE,7000,38.58612197,-121.48322
01/02/2006 06:24,1595 SILICA AVE,2,2C        ,605,TOWED/STORED VEHICLE,7000,38.60879322,-121.4306804
01/02/2006 06:25,ELIZA ST / LOUISE ST,3,3A        ,709,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.59444259,-121.4814732
01/02/2006 06:30,1240 ALDER TREE WAY,4,4C        ,1296,10851(A)VC TAKE VEH W/O OWNER,2404,38.48369463,-121.515322
01/02/2006 06:30,3205 42ND ST,6,6A        ,1034,459 PC  BURGLARY VEHICLE,2299,38.5454679,-121.4573325
01/02/2006 06:48,1515 NORTH AVE,2,2A        ,505,11364 HS POSS DRUG PARAPH,3599,38.64036498,-121.4321298
01/02/2006 06:50,2801 L ST,3,3B        ,748,484 PETTY THEFT/LICENSE PLATE,2399,38.57201606,-121.4692575
01/02/2006 07:00,2628 27TH ST,4,4A        ,908,290(A)(1)(D) FAIL TO REG-5 DAY,3699,38.55531685,-121.4792852
01/02/2006 07:16,3720 CYPRESS ST,2,2A        ,513,594(B)(1)VANDALISM GRAF +$400,2999,38.6358152,-121.4446434
01/02/2006 07:53,ETHAN WAY / HALLMARK DR,2,2C        ,637,TRAFFIC-ACCIDENT-NON INJURY,5400,38.59156169,-121.4200242
01/02/2006 08:00,4635 POWER INN RD,6,6C        ,1134,10851(A)VC TAKE VEH W/O OWNER,2404,38.53444222,-121.4079133
01/02/2006 08:20,10TH ST / K ST,3,3M        ,744,11350(A)HS POSS CNTRL SUBST,3532,38.57920289,-121.493943
01/02/2006 09:38,4TH AVE / REDDING AVE,6,6C        ,1114,TOWED/STORED VEHICLE,7000,38.54867149,-121.4230827
01/02/2006 09:56,ROANOKE AVE / BELDEN ST,2,2A        ,514,10851 VC AUTO THEFT LOCATE,2404,38.63482334,-121.4416684
01/02/2006 10:00,212 CHRISTINE DR,2,2B        ,541,290(A)(1)(D) FAIL TO REG-5 DAY,3699,38.62073056,-121.4618489
01/02/2006 10:00,2351 NORTHGATE BLVD,1,1C        ,447,242 PC  BATTERY CIVILIAN,1313,38.60930026,-121.4770641
01/02/2006 10:00,3251 NORTHGATE BLVD,1,1C        ,418,459 PC  BURGLARY VEHICLE,2299,38.62630755,-121.4756162
01/02/2006 10:30,346 LINDLEY DR,2,2B        ,541,MISSING PERSON,7000,38.62073678,-121.4572951
01/02/2006 11:00,2743 ALBATROSS WAY,2,2C        ,567,THREATS - I RPT,7000,38.61538617,-121.4234494
01/02/2006 11:00,7060 ROCK CREEK WAY,6,6C        ,1422,MISSING PERSON,7000,38.51364018,-121.4211919
01/02/2006 11:03,MABEL ST / FORD RD,2,2B        ,531,20001(A) VC HIT/RUN INJ/DEATH,5401,38.62866431,-121.4631893
01/02/2006 11:32,MCNAMARA WAY / BENOIT CT,5,5B        ,1618,10851 VC AUTO THEFT LOCATE,2404,38.46252937,-121.4585038
01/02/2006 11:37,RIO LINDA BLVD / CARMELITA AVE,2,2B        ,523,TRAFFIC-ACCIDENT-NON INJURY,5400,38.62968232,-121.446116
01/02/2006 11:38,1328 D ST,3,3A        ,715,BATTERY - I RPT,7000,38.58514056,-121.4854381
01/02/2006 11:54,BETTY WAY / CAMELLIA AVE,3,3C        ,872,20002(A) HIT/RUN,5401,38.57630105,-121.4319262
01/02/2006 12:00,2156 CANTALIER ST,2,2C        ,613,MISSING PERSON,7000,38.60527526,-121.4516527
01/02/2006 12:00,2300 G ST,3,3B        ,727,1708 US   THEFT OF MAIL,2310,38.57848338,-121.4742082
01/02/2006 12:00,3824 12TH AVE,6,6A        ,1041,HARASSMENT - I RPT,7000,38.54102578,-121.4657714
01/02/2006 12:10,HAVENSIDE DR / RIVERSIDE BLVD,4,4C        ,1251,11351.5 HS POSS SALE RCK COCAI,3532,38.51348202,-121.532542
01/02/2006 12:22,W ST / 16TH ST,3,3A        ,785,TOWED/STORED VEH-14602.6,7000,38.56382548,-121.491401
01/02/2006 12:29,1960 JOAN WAY,2,2C        ,606,10851 VC AUTO THEFT LOCATE,2404,38.60739495,-121.4205954
01/02/2006 13:00,100 CAPITOL MALL,3,3M        ,751,10851(A)VC TAKE VEH W/O OWNER,2404,38.57962095,-121.5068273
01/02/2006 13:00,2305 SANDCASTLE WAY,1,1B        ,444,530.5 PC USE PERSONAL ID INFO,2604,38.6089261,-121.4935886
01/02/2006 13:42,132 OLMSTEAD DR,2,2B        ,531,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62275189,-121.4642874
01/02/2006 14:00,4780 NATOMAS BLVD,1,1A        ,145,459 PC  BURGLARY VEHICLE,2299,38.65941872,-121.5096441
01/02/2006 14:00,RICHARDS BLVD / DOS RIOS ST,3,3A        ,709,487(A) PC GRAND THEFT,2303,38.59530776,-121.4839757
01/02/2006 14:15,5255 MACK RD,5,5B        ,1604,20002(A) HIT/RUN,5401,38.47433302,-121.4398174
01/02/2006 14:21,8775 CENTER PKWY,5,5C        ,1654,20002(A) HIT/RUN,5401,38.43840598,-121.4183343
01/02/2006 14:33,8TH AVE / 44TH ST,6,6A        ,1034,215(A) PC    CARJACKING,1212,38.54454369,-121.4558291
01/02/2006 15:00,1370 RESPONSE RD,2,2C        ,626,459 PC  BURGLARY VEHICLE,2299,38.59645425,-121.4382598
01/02/2006 15:30,5016 12TH AVE,6,6B        ,1054,484 PC  PETTY THEFT/ OUTSIDE,2309,38.54061027,-121.4474575
01/02/2006 15:39,8024 ELDER CREEK RD,6,6C        ,1445,602(K)TRESPASS:INJURE PROPERTY,5707,38.51007761,-121.4095726
01/02/2006 15:59,1701 ARDEN WAY,2,2C        ,619,459 PC  BURGLARY BUSINESS,2203,38.60027317,-121.4252477
01/02/2006 16:00,1690 ARDEN WAY,2,2C        ,628,459 PC  BURGLARY VEHICLE,2299,38.59808509,-121.4275537
01/02/2006 16:18,DOS RIOS ST / RICHARDS BLVD,3,3A        ,709,11377(A)HS POSS AMPHETAMINES,3572,38.59530776,-121.4839757
01/02/2006 16:33,65TH ST / ELVAS AVE,3,3C        ,847,TRAFFIC-ACCIDENT INJURY,5400,38.55614777,-121.4267606
01/02/2006 16:40,3550 MARYSVILLE BLVD,2,2B        ,526,484 PETTY THEFT/LICENSE PLATE,2399,38.63228581,-121.4303283
01/02/2006 16:44,CALVINE RD / BRUCEVILLE RD,5,5C        ,1654,TRAFFIC-ACCIDENT INJURY,5400,38.44973707,-121.4180465
01/02/2006 16:49,1896 ARDEN WAY,2,2C        ,628,503 PC   EMBEZZLEMENT,2799,38.59664183,-121.423349
01/02/2006 16:50,3927 MARYSVILLE BLVD,2,2A        ,505,459 PC  BURGLARY BUSINESS,2203,38.63931448,-121.4295789
01/02/2006 17:00,5100 STOCKTON BLVD,6,6B        ,1084,10851(A)VC TAKE VEH W/O OWNER,2404,38.52823386,-121.4456482
01/02/2006 17:00,1470 JANRICK AVE,5,5A        ,1501,242 PC  BATTERY CIVILIAN,1313,38.47602372,-121.5014051
01/02/2006 17:00,5210 SHORTWAY DR,5,5C        ,1644,594(B)(2)(A) VANDALISM/ -$400,2999,38.45541339,-121.4420784
01/02/2006 17:03,3RD ST / L ST,3,3M        ,742,20002(A) HIT/RUN,5401,38.58057689,-121.5036968
01/02/2006 17:04,14TH ST / P ST,3,3A        ,765,TRAFFIC-ACCIDENT INJURY,5400,38.57218405,-121.4907608
01/02/2006 17:15,2460 FLORIN RD,5,5A        ,1363,9.04.050 A DRINKING IN PUBLIC,7399,38.49543922,-121.4799768
01/02/2006 17:45,1730 O ST,3,3B        ,766,459 PC  BURGLARY RESIDENCE,2204,38.57163324,-121.4854271
01/02/2006 17:47,1421 OREGON DR,4,4A        ,964,TOWED/STORED VEHICLE,7000,38.52736754,-121.504668
01/02/2006 17:50,5824 ANNRUD WAY,4,4C        ,1227,459 PC  BURGLARY RESIDENCE,2204,38.52062063,-121.5084967
01/02/2006 17:51,ARCADE BLVD / CLAY ST,2,2B        ,545,TOWED/STORED VEH-14602.6,7000,38.62635393,-121.4392039
01/02/2006 18:00,2415 L ST,3,3B        ,747,10851(A)VC TAKE VEH W/O OWNER,2404,38.57320247,-121.4747123
01/02/2006 18:00,1831 CAPITOL AVE,3,3M        ,746,314.1 PC   INDECENT EXPOSURE,3605,38.57411723,-121.4827193
01/02/2006 18:00,2668 STONECREEK DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61421301,-121.4925571
01/02/2006 18:00,3950 DEVELOPMENT DR,2,2A        ,510,THREATS - I RPT,7000,38.63939388,-121.4604896
01/02/2006 18:20,1901 J ST,3,3B        ,736,459 PC  BURGLARY VEHICLE,2299,38.57725503,-121.4806992
01/02/2006 18:24,GROVE AVE / ELEANOR AVE,2,2B        ,541,TOWED/STORED VEHICLE,7000,38.61692679,-121.4593506
01/02/2006 18:25,3140 J ST,3,3C        ,841,459 PC  BURGLARY VEHICLE,2299,38.57218529,-121.4642683
01/02/2006 18:29,113 K ST,3,3M        ,741,484 PC   PETTY THEFT/INSIDE,2308,38.58245363,-121.5052755
01/02/2006 18:30,4700 FREEPORT BLVD,4,4A        ,956,487(A) PC GRAND THEFT,2303,38.53284086,-121.4959218
01/02/2006 18:41,4331 STOCKTON BLVD,6,6B        ,1064,11364 HS POSS DRUG PARAPH,3599,38.53553572,-121.4468745
01/02/2006 18:45,16TH ST / BROADWAY,4,4A        ,906,10851(A)VC TAKE VEH W/O OWNER,2404,38.56159185,-121.4923822
01/02/2006 18:45,1701 O ST,3,3B        ,766,CASUALTY REPORT,7000,38.57240323,-121.4856804
01/02/2006 18:46,NORTHGATE BLVD / W EL CAMINO AVE,1,1C        ,429,MISCELLANEOUS I RPT (ZMISC),7000,38.61124309,-121.4755625
01/02/2006 18:46,SUTTERVILLE RD / FRANKLIN BLVD,4,4B        ,937,TRAFFIC-ACCIDENT INJURY,5400,38.54106323,-121.47576
01/02/2006 18:55,2378 GROVE AVE,2,2C        ,602,10851(A)VC TAKE VEH W/O OWNER,2404,38.60986284,-121.4590542
01/02/2006 19:00,3500 53RD ST,6,6B        ,1054,459 PC  BURGLARY RESIDENCE,2204,38.542611,-121.4443687
01/02/2006 19:00,545 K ST,3,3M        ,742,459 PC  BURGLARY VEHICLE,2299,38.58052209,-121.4986248
01/02/2006 19:00,211 HEMFORD CIR,5,5A        ,1502,PETTY THEFT - I RPT,7000,38.47764806,-121.4891676
01/02/2006 19:01,4680 NATOMAS BLVD,1,1A        ,145,484 PC   PETTY THEFT/INSIDE,2308,38.65735092,-121.5102676
01/02/2006 19:05,3555 AUBURN BLVD,2,2A        ,509,5150 WI DANGER SELF/OTHERS,7000,38.63862878,-121.3815598
01/02/2006 19:11,ACACIA AVE / RIO LINDA BLVD,2,2B        ,544,TOWED/STORED VEH-14602.6,7000,38.62198839,-121.4461582
01/02/2006 19:20,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
01/02/2006 19:22,1253 ACACIA AVE,2,2B        ,545,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62219451,-121.438211
01/02/2006 19:51,HOWE AVE / FOLSOM BLVD,3,3C        ,1102,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54940296,-121.4091389
01/02/2006 20:02,725 SAN JUAN RD,1,1C        ,406,211 PC  ROBBERY UNSPECIFIED,1299,38.63040165,-121.4780296
01/02/2006 20:25,6025 DIAS AVE,6,6B        ,1421,5150 WI DANGER SELF/OTHERS,7000,38.51332326,-121.4314836
01/02/2006 20:30,3348 DRY BRANCH CT,1,1B        ,401,10851(A)VC TAKE VEH W/O OWNER,2404,38.62875561,-121.5085108
01/02/2006 20:30,547 L ST,3,3M        ,742,10851(A)VC TAKE VEH W/O OWNER,2404,38.58184562,-121.5011657
01/02/2006 20:32,47TH AVE / WOODBINE AVE,4,4B        ,1326,TOWED/STORED VEHICLE,7000,38.51030591,-121.4787921
01/02/2006 20:52,1111 LOS ROBLES BLVD,2,2B        ,525,FAMILY DISTURBANCE - I RPT,7000,38.62982199,-121.4414625
01/02/2006 20:55,700 K ST,3,3M        ,742,148.9 PC FALSE ID TO OFFICER,4803,38.57997771,-121.4978345
01/02/2006 21:00,10 FIG LEAF CT,2,2A        ,212,MISSING PERSON,7000,38.65899218,-121.4600156
01/02/2006 21:00,4400 TRUXEL RD,1,1A        ,307,459 PC  BURGLARY VEHICLE,2299,38.65023973,-121.5085026
01/02/2006 21:00,4901 ALCOTT DR,6,6C        ,1142,10851(A)VC TAKE VEH W/O OWNER,2404,38.53114891,-121.4223993
01/02/2006 21:00,2881 38TH AVE,4,4B        ,998,594(B)(2)(A) VANDALISM/ -$400,2999,38.51852,-121.475971
01/02/2006 21:00,8256 VILLAGE CREEK WAY,5,5C        ,1642,10851(A)VC TAKE VEH W/O OWNER,2404,38.45790447,-121.437086
01/02/2006 21:00,260 ODELL CIR,1,1A        ,116,459 PC  BURGLARY VEHICLE,2299,38.67549475,-121.4977777
01/02/2006 21:05,7821 ALTA VALLEY DR,5,5C        ,1624,211 PC ROBBERY- BUSINESS,1299,38.47322263,-121.4250682
01/02/2006 21:07,BELLEVIEW AVE / FRUITRIDGE RD,6,6C        ,1152,211 PC  ROBBERY UNSPECIFIED,1299,38.52507079,-121.4199387
01/02/2006 21:13,1776 SOUTH AVE,2,2B        ,526,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.63253761,-121.4257122
01/02/2006 21:13,2224 BELL AVE,2,2A        ,237,10851 VC AUTO THEFT LOCATE,2404,38.64688728,-121.4140661
01/02/2006 21:25,7293 FARM DALE WAY,4,4C        ,1289,10851(A)VC TAKE VEH W/O OWNER,2404,38.49297696,-121.5071286
01/02/2006 21:29,7661 SKIROS WAY,5,5B        ,1612,PROTECTIVE CUSTODY-I RPT,7000,38.47920034,-121.4638793
01/02/2006 21:36,8TH ST / L ST,3,3M        ,742,PROTECTIVE CUSTODY-I RPT,7000,38.57881567,-121.4970836
01/02/2006 21:44,2660 STONECREEK DR,1,1B        ,435,211 PC  ROBBERY UNSPECIFIED,1299,38.61402379,-121.4926144
01/02/2006 21:55,YREKA AVE / CANYON TREE DR,4,4B        ,1356,211 PC  ROBBERY UNSPECIFIED,1299,38.49852712,-121.4742273
01/02/2006 22:00,906 12TH ST,3,3M        ,734,CASUALTY REPORT,7000,38.58053662,-121.4906312
01/02/2006 22:00,1861 GLENROSE AVE,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61499899,-121.423449
01/02/2006 22:00,19TH ST / P ST,3,3B        ,766,10851(A)VC TAKE VEH W/O OWNER,2404,38.5704109,-121.4841033
01/02/2006 22:05,19TH ST / J ST,3,3M        ,736,CASUALTY REPORT,7000,38.57704873,-121.4812324
01/02/2006 22:49,2451 MEADOWVIEW RD,5,5A        ,1396,CHILD WELFARE - I RPT,7000,38.48308908,-121.4790012
01/02/2006 22:54,2828 AQUINO DR,1,1B        ,422,FOUND PROPERTY - I RPT,7000,38.61733037,-121.510595
01/02/2006 22:58,NORTHGATE BLVD / RIO TIERRA AVE,1,1C        ,419,TRAFFIC-ACCIDENT INJURY,5400,38.62753184,-121.4755302
01/02/2006 23:00,4500 TRUXEL RD,1,1A        ,306,459 PC  BURGLARY VEHICLE,2299,38.65357208,-121.5095127
01/02/2006 23:00,300 CURRAN AVE,1,1C        ,429,484 PETTY THEFT CLOUT UNLOCKED,2305,38.6208506,-121.4700175
01/02/2006 23:15,18TH ST / V ST W ST ALY,3,3A        ,785,11364 HS POSS DRUG PARAPH,3599,38.56363425,-121.4885101
01/02/2006 23:15,757 ALAMOS AVE,2,2B        ,543,10851(A)VC TAKE VEH W/O OWNER,2404,38.62053806,-121.4489382
01/02/2006 23:30,2304 OAKMONT ST,2,2C        ,603,11350(A)HS POSS CNTRL SUBST,3532,38.60765045,-121.4504831
01/02/2006 23:30,1230 J ST,3,3M        ,744,487(A) GRAND THEFT-INSIDE,2308,38.57900945,-121.489911
01/02/2006 23:30,NORTHGATE BLVD / SAN JUAN RD,1,1C        ,419,459 PC  BURGLARY VEHICLE,2299,38.6296517,-121.4755286
01/02/2006 23:42,4940 MACK RD,5,5B        ,1621,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.4735803,-121.4443013
01/02/2006 23:44,EDGEWATER RD / EL CAMINO AVE,2,2C        ,551,11377(A)HS POSS AMPHETAMINES,3572,38.61110308,-121.4618026
01/03/2006 00:00,426 CLAIRE AVE,2,2A        ,203,CASUALTY REPORT,7000,38.66166376,-121.4558592
01/03/2006 00:00,4101 INNOVATOR DR,1,1A        ,336,459 PC  BURGLARY VEHICLE,2299,38.64420903,-121.5129034
01/03/2006 00:00,3962 3RD AVE,6,6A        ,1014,530.5 PC USE PERSONAL ID INFO,2604,38.54944953,-121.4614493
01/03/2006 00:01,8025 WAGON TRAIL WAY,6,6C        ,1445,10851(A)VC TAKE VEH W/O OWNER,2404,38.50098733,-121.41042
01/03/2006 00:01,412 ARCADE BLVD,2,2B        ,542,459 PC  BURGLARY VEHICLE,2299,38.62255411,-121.4560212
01/03/2006 00:01,219 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
01/03/2006 00:01,215 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
01/03/2006 00:01,217 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
01/03/2006 00:01,5720 HOLSTEIN WAY,4,4C        ,1227,459 PC  BURGLARY VEHICLE,2299,38.52186986,-121.5116968
01/03/2006 00:01,1460 WOODRIDGE OAK WAY,1,1C        ,425,459 PC  BURGLARY VEHICLE,2299,38.61775373,-121.4947194
01/03/2006 00:01,4782 KIT WAY,2,2A        ,222,484 PC   PETTY THEFT/INSIDE,2308,38.65467106,-121.4625907
01/03/2006 00:01,1401 TIVERTON AVE,5,5A        ,1361,530.5 PC USE PERSONAL ID INFO,2604,38.49502703,-121.5030125
01/03/2006 00:02,LAS PALMAS AVE / ALTOS AVE,2,2B        ,543,20002(A) HIT/RUN,5401,38.61867245,-121.4481266
01/03/2006 00:02,8120 TIMBERLAKE WAY,5,5C        ,1639,TOWED/STORED VEH-14602.6,7000,38.46101961,-121.414127
01/03/2006 00:05,7530 RUSH RIVER DR,4,4C        ,1292,211 PC  ROBBERY UNSPECIFIED,1299,38.48531018,-121.5356226
01/03/2006 00:08,99 VILLAGE CIR,2,2A        ,238,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.64336682,-121.4216859
01/03/2006 00:09,JIBBOOM ST / RICHARDS BLVD,3,3A        ,721,10851 VC AUTO THEFT LOCATE,2404,38.59667389,-121.5056982
